frame,time_seconds,object_id,class,cx,cy,x1,y1,x2,y2,visible
292,11.680,2,package,944,430,903,400,985,460,1
292,11.680,3,package,708,330,674,303,742,357,1
293,11.720,2,package,947,430,906,400,988,460,1
293,11.720,3,package,704,330,670,303,738,357,1
294,11.760,2,package,951,430,910,400,992,460,1
294,11.760,3,package,701,330,667,303,735,357,1
295,11.800,2,package,954,430,913,400,995,460,1
295,11.800,3,package,698,330,664,303,732,357,1
296,11.840,2,package,958,430,917,400,999,460,1
296,11.840,3,package,694,330,660,303,728,357,1
297,11.880,2,package,961,430,920,400,1002,460,1
297,11.880,3,package,691,330,657,303,725,357,1
298,11.920,2,package,965,430,924,400,1006,460,1
298,11.920,3,package,688,330,654,303,722,357,1
299,11.960,2,package,969,430,928,400,1010,460,1
299,11.960,3,package,684,330,650,303,718,357,1
300,12.000,2,package,972,430,931,400,1013,460,1
300,12.000,3,package,681,330,647,303,715,357,1
301,12.040,2,package,976,430,935,400,1017,460,1
301,12.040,3,package,678,330,644,303,712,357,1
302,12.080,2,package,979,430,938,400,1020,460,1
302,12.080,3,package,674,330,640,303,708,357,1
303,12.120,2,package,983,430,942,400,1024,460,1
303,12.120,3,package,671,330,637,303,705,357,1
304,12.160,2,package,987,430,946,400,1028,460,1
304,12.160,3,package,668,330,634,303,702,357,1
305,12.200,2,package,990,430,949,400,1031,460,1
305,12.200,3,package,664,330,630,303,698,357,1
306,12.240,2,package,994,430,953,400,1035,460,1
306,12.240,3,package,661,330,627,303,695,357,1
307,12.280,2,package,997,430,956,400,1038,460,1
307,12.280,3,package,658,330,624,303,692,357,1
308,12.320,2,package,1001,430,960,400,1042,460,1
308,12.320,3,package,654,330,620,303,688,357,1
309,12.360,2,package,1004,430,963,400,1045,460,1
309,12.360,3,package,651,330,617,303,685,357,1
310,12.400,2,package,1008,430,967,400,1049,460,1
310,12.400,3,package,648,330,614,303,682,357,1
311,12.440,2,package,1012,430,971,400,1053,460,1
311,12.440,3,package,644,330,610,303,678,357,1
312,12.480,2,package,1015,430,974,400,1056,460,1
312,12.480,3,package,641,330,607,303,675,357,1
313,12.520,2,package,1019,430,978,400,1060,460,1
313,12.520,3,package,638,330,604,303,672,357,1
314,12.560,2,package,1022,430,981,400,1063,460,1
314,12.560,3,package,634,330,600,303,668,357,1
315,12.600,2,package,1026,430,985,400,1067,460,1
315,12.600,3,package,631,330,597,303,665,357,1
316,12.640,2,package,1029,430,988,400,1070,460,1
316,12.640,3,package,628,330,594,303,662,357,1
317,12.680,2,package,1033,430,992,400,1074,460,1
317,12.680,3,package,624,330,590,303,658,357,1
318,12.720,2,package,1037,430,996,400,1078,460,1
318,12.720,3,package,621,330,587,303,655,357,1
319,12.760,2,package,1040,430,999,400,1081,460,1
319,12.760,3,package,618,330,584,303,652,357,1
320,12.800,2,package,1044,430,1003,400,1085,460,1
320,12.800,3,package,615,330,581,303,649,357,1
321,12.840,2,package,1047,430,1006,400,1088,460,1
321,12.840,3,package,611,330,577,303,645,357,1
322,12.880,2,package,1051,430,1010,400,1092,460,1
322,12.880,3,package,608,330,574,303,642,357,1
323,12.920,2,package,1054,430,1013,400,1095,460,1
323,12.920,3,package,605,330,571,303,639,357,1
324,12.960,2,package,1058,430,1017,400,1099,460,1
324,12.960,3,package,601,330,567,303,635,357,1
325,13.000,2,package,1062,430,1021,400,1103,460,1
325,13.000,3,package,598,330,564,303,632,357,1
326,13.040,2,package,1065,430,1024,400,1106,460,1
326,13.040,3,package,595,330,561,303,629,357,1
327,13.080,2,package,1069,430,1028,400,1110,460,1
327,13.080,3,package,591,330,557,303,625,357,1
328,13.120,2,package,1072,430,1031,400,1113,460,1
328,13.120,3,package,588,330,554,303,622,357,1
329,13.160,2,package,1076,430,1035,400,1117,460,1
329,13.160,3,package,585,330,551,303,619,357,1
330,13.200,2,package,1080,430,1039,400,1121,460,1
330,13.200,3,package,581,330,547,303,615,357,1
331,13.240,3,package,578,330,544,303,612,357,1
332,13.280,3,package,575,330,541,303,609,357,1
333,13.320,3,package,571,330,537,303,605,357,1
334,13.360,3,package,568,330,534,303,602,357,1
335,13.400,3,package,565,330,531,303,599,357,1
336,13.440,3,package,561,330,527,303,595,357,1
337,13.480,3,package,558,330,524,303,592,357,1
338,13.520,3,package,555,330,521,303,589,357,1
339,13.560,3,package,551,330,517,303,585,357,1
340,13.600,3,package,548,330,514,303,582,357,1
341,13.640,3,package,545,330,511,303,579,357,1
342,13.680,3,package,541,330,507,303,575,357,1
343,13.720,3,package,538,330,504,303,572,357,1
344,13.760,3,package,535,330,501,303,569,357,1
345,13.800,3,package,531,330,497,303,565,357,1
346,13.840,3,package,528,330,494,303,562,357,1
347,13.880,3,package,525,330,491,303,559,357,1
348,13.920,3,package,522,330,488,303,556,357,1
349,13.960,3,package,518,330,484,303,552,357,1
350,14.000,3,package,515,330,481,303,549,357,1
351,14.040,3,package,512,330,478,303,546,357,1
352,14.080,3,package,508,330,474,303,542,357,1
353,14.120,3,package,505,330,471,303,539,357,1
354,14.160,3,package,502,330,468,303,536,357,1
355,14.200,3,package,498,330,464,303,532,357,1
356,14.240,3,package,495,330,461,303,529,357,1
357,14.280,3,package,492,330,458,303,526,357,1
358,14.320,3,package,488,330,454,303,522,357,1
359,14.360,3,package,485,330,451,303,519,357,1
360,14.400,3,package,482,330,448,303,516,357,1
361,14.440,3,package,478,330,444,303,512,357,1
362,14.480,3,package,475,330,441,303,509,357,1
363,14.520,3,package,472,330,438,303,506,357,1
364,14.560,3,package,468,330,434,303,502,357,1
365,14.600,3,package,465,330,431,303,499,357,1
366,14.640,3,package,462,330,428,303,496,357,1
367,14.680,3,package,458,330,424,303,492,357,1
368,14.720,3,package,455,330,421,303,489,357,1
369,14.760,3,package,452,330,418,303,486,357,1
370,14.800,3,package,448,330,414,303,482,357,1
371,14.840,3,package,445,330,411,303,479,357,1
372,14.880,3,package,442,330,408,303,476,357,1
373,14.920,3,package,438,330,404,303,472,357,1
374,14.960,3,package,435,330,401,303,469,357,1
375,15.000,3,package,432,330,398,303,466,357,1
376,15.040,3,package,429,330,395,303,463,357,1
377,15.080,3,package,425,330,391,303,459,357,1
378,15.120,3,package,422,330,388,303,456,357,1
379,15.160,3,package,419,330,385,303,453,357,1
380,15.200,3,package,415,330,381,303,449,357,1
381,15.240,3,package,412,330,378,303,446,357,1
382,15.280,3,package,409,330,375,303,443,357,1
383,15.320,3,package,405,330,371,303,439,357,1
384,15.360,3,package,402,330,368,303,436,357,1
385,15.400,3,package,399,330,365,303,433,357,1
386,15.440,3,package,395,330,361,303,429,357,1
387,15.480,3,package,392,330,358,303,426,357,1
388,15.520,3,package,389,330,355,303,423,357,1
389,15.560,3,package,385,330,351,303,419,357,1
390,15.600,3,package,382,330,348,303,416,357,1
391,15.640,3,package,379,330,345,303,413,357,1
392,15.680,3,package,375,330,341,303,409,357,1
393,15.720,3,package,372,330,338,303,406,357,1
394,15.760,3,package,369,330,335,303,403,357,1
395,15.800,3,package,365,330,331,303,399,357,1
396,15.840,3,package,362,330,328,303,396,357,1
397,15.880,3,package,359,330,325,303,393,357,1
398,15.920,3,package,355,330,321,303,389,357,1
399,15.960,3,package,352,330,318,303,386,357,1
400,16.000,3,package,349,330,315,303,383,357,1
401,16.040,3,package,345,330,311,303,379,357,1
402,16.080,3,package,342,330,308,303,376,357,1
403,16.120,3,package,339,330,305,303,373,357,1
404,16.160,3,package,336,330,302,303,370,357,1
405,16.200,3,package,332,330,298,303,366,357,1
406,16.240,3,package,329,330,295,303,363,357,1
407,16.280,3,package,326,330,292,303,360,357,1
408,16.320,3,package,322,330,288,303,356,357,1
409,16.360,3,package,319,330,285,303,353,357,1
410,16.400,3,package,316,330,282,303,350,357,1
411,16.440,3,package,312,330,278,303,346,357,1
412,16.480,3,package,309,330,275,303,343,357,1
413,16.520,3,package,306,330,272,303,340,357,1
414,16.560,3,package,302,330,268,303,336,357,1
415,16.600,3,package,299,330,265,303,333,357,1
416,16.640,3,package,296,330,262,303,330,357,1
417,16.680,3,package,292,330,258,303,326,357,1
418,16.720,3,package,289,330,255,303,323,357,1
419,16.760,3,package,286,330,252,303,320,357,1
420,16.800,3,package,282,330,248,303,316,357,1
421,16.840,3,package,279,330,245,303,313,357,1
422,16.880,3,package,276,330,242,303,310,357,1
423,16.920,3,package,272,330,238,303,306,357,1
424,16.960,3,package,269,330,235,303,303,357,1
425,17.000,3,package,266,330,232,303,300,357,1
426,17.040,3,package,262,330,228,303,296,357,1
427,17.080,3,package,259,330,225,303,293,357,1
428,17.120,3,package,256,330,222,303,290,357,1
429,17.160,3,package,252,330,218,303,286,357,1
430,17.200,3,package,249,330,215,303,283,357,1
431,17.240,3,package,246,330,212,303,280,357,1
432,17.280,3,package,243,330,209,303,277,357,1
433,17.320,3,package,239,330,205,303,273,357,1
434,17.360,3,package,236,330,202,303,270,357,1
435,17.400,3,package,233,330,199,303,267,357,1
436,17.440,3,package,229,330,195,303,263,357,1
437,17.480,3,package,226,330,192,303,260,357,1
438,17.520,3,package,223,330,189,303,257,357,1
439,17.560,3,package,219,330,185,303,253,357,1
440,17.600,3,package,216,330,182,303,250,357,1
441,17.640,3,package,213,330,179,303,247,357,1
442,17.680,3,package,209,330,175,303,243,357,1
443,17.720,3,package,206,330,172,303,240,357,1
444,17.760,3,package,203,330,169,303,237,357,1
445,17.800,3,package,199,330,165,303,233,357,1
446,17.840,3,package,196,330,162,303,230,357,1
447,17.880,3,package,193,330,159,303,227,357,1
448,17.920,3,package,189,330,155,303,223,357,1
449,17.960,3,package,186,330,152,303,220,357,1
450,18.000,3,package,183,330,149,303,217,357,1
451,18.040,3,package,179,330,145,303,213,357,1
452,18.080,3,package,176,330,142,303,210,357,1
453,18.120,3,package,173,330,139,303,207,357,1
454,18.160,3,package,169,330,135,303,203,357,1
455,18.200,3,package,166,330,132,303,200,357,1
456,18.240,3,package,163,330,129,303,197,357,1
457,18.280,3,package,159,330,125,303,193,357,1
458,18.320,3,package,156,330,122,303,190,357,1
459,18.360,3,package,153,330,119,303,187,357,1
460,18.400,3,package,150,330,116,303,184,357,1
