frame,time_seconds,object_id,class,cx,cy,x1,y1,x2,y2,visible
255,10.200,13,package,518,520,475,489,561,551,1
256,10.240,11,package,720,220,682,191,758,249,0
256,10.240,12,package,646,400,609,372,683,428,0
256,10.240,13,package,520,520,477,489,563,551,1
257,10.280,11,package,722,220,684,191,760,249,0
257,10.280,12,package,648,400,611,372,685,428,0
257,10.280,13,package,522,520,479,489,565,551,1
258,10.320,11,package,725,220,687,191,763,249,0
258,10.320,12,package,651,400,614,372,688,428,0
258,10.320,13,package,525,520,482,489,568,551,1
259,10.360,11,package,727,220,689,191,765,249,0
259,10.360,12,package,653,400,616,372,690,428,0
259,10.360,13,package,527,520,484,489,570,551,1
260,10.400,11,package,730,220,692,191,768,249,0
260,10.400,12,package,656,400,619,372,693,428,0
260,10.400,13,package,530,520,487,489,573,551,1
261,10.440,11,package,733,220,695,191,771,249,1
261,10.440,12,package,658,400,621,372,695,428,0
261,10.440,13,package,530,520,487,489,573,551,1
262,10.480,11,package,735,220,697,191,773,249,1
262,10.480,12,package,660,400,623,372,697,428,0
262,10.480,13,package,530,520,487,489,573,551,1
263,10.520,11,package,738,220,700,191,776,249,1
263,10.520,12,package,663,400,626,372,700,428,0
263,10.520,13,package,530,520,487,489,573,551,1
264,10.560,11,package,741,220,703,191,779,249,1
264,10.560,12,package,665,400,628,372,702,428,0
264,10.560,13,package,530,520,487,489,573,551,1
265,10.600,11,package,743,220,705,191,781,249,1
265,10.600,12,package,668,400,631,372,705,428,0
265,10.600,13,package,530,520,487,489,573,551,1
266,10.640,11,package,746,220,708,191,784,249,1
266,10.640,12,package,670,400,633,372,707,428,0
266,10.640,13,package,530,520,487,489,573,551,1
267,10.680,11,package,748,220,710,191,786,249,1
267,10.680,12,package,672,400,635,372,709,428,0
267,10.680,13,package,530,520,487,489,573,551,1
268,10.720,11,package,751,220,713,191,789,249,1
268,10.720,12,package,675,400,638,372,712,428,0
268,10.720,13,package,530,520,487,489,573,551,1
269,10.760,11,package,754,220,716,191,792,249,1
269,10.760,12,package,677,400,640,372,714,428,0
269,10.760,13,package,530,520,487,489,573,551,1
270,10.800,11,package,756,220,718,191,794,249,1
270,10.800,12,package,680,400,643,372,717,428,0
270,10.800,13,package,530,520,487,489,573,551,1
271,10.840,11,package,759,220,721,191,797,249,1
271,10.840,12,package,682,400,645,372,719,428,0
271,10.840,13,package,530,520,487,489,573,551,1
272,10.880,11,package,761,220,723,191,799,249,1
272,10.880,12,package,684,400,647,372,721,428,0
272,10.880,13,package,530,520,487,489,573,551,1
273,10.920,11,package,764,220,726,191,802,249,1
273,10.920,12,package,687,400,650,372,724,428,0
273,10.920,13,package,530,520,487,489,573,551,1
274,10.960,11,package,767,220,729,191,805,249,1
274,10.960,12,package,689,400,652,372,726,428,0
274,10.960,13,package,530,520,487,489,573,551,1
275,11.000,11,package,769,220,731,191,807,249,1
275,11.000,12,package,692,400,655,372,729,428,0
275,11.000,13,package,530,520,487,489,573,551,1
276,11.040,11,package,772,220,734,191,810,249,1
276,11.040,12,package,694,400,657,372,731,428,0
276,11.040,13,package,530,520,487,489,573,551,1
277,11.080,11,package,774,220,736,191,812,249,1
277,11.080,12,package,696,400,659,372,733,428,0
277,11.080,13,package,530,520,487,489,573,551,1
278,11.120,11,package,777,220,739,191,815,249,1
278,11.120,12,package,699,400,662,372,736,428,0
278,11.120,13,package,530,520,487,489,573,551,1
279,11.160,11,package,780,220,742,191,818,249,1
279,11.160,12,package,701,400,664,372,738,428,0
279,11.160,13,package,530,520,487,489,573,551,1
280,11.200,11,package,782,220,744,191,820,249,1
280,11.200,12,package,704,400,667,372,741,428,0
280,11.200,13,package,530,520,487,489,573,551,1
281,11.240,11,package,785,220,747,191,823,249,1
281,11.240,12,package,706,400,669,372,743,428,0
281,11.240,13,package,530,520,487,489,573,551,1
282,11.280,11,package,788,220,750,191,826,249,1
282,11.280,12,package,708,400,671,372,745,428,0
282,11.280,13,package,530,520,487,489,573,551,1
283,11.320,11,package,790,220,752,191,828,249,1
283,11.320,12,package,711,400,674,372,748,428,0
283,11.320,13,package,530,520,487,489,573,551,1
284,11.360,11,package,793,220,755,191,831,249,1
284,11.360,12,package,713,400,676,372,750,428,0
284,11.360,13,package,530,520,487,489,573,551,1
285,11.400,11,package,795,220,757,191,833,249,1
285,11.400,12,package,716,400,679,372,753,428,0
285,11.400,13,package,530,520,487,489,573,551,1
286,11.440,11,package,798,220,760,191,836,249,1
286,11.440,12,package,718,400,681,372,755,428,0
286,11.440,13,package,530,520,487,489,573,551,1
287,11.480,11,package,801,220,763,191,839,249,1
287,11.480,12,package,720,400,683,372,757,428,0
287,11.480,13,package,530,520,487,489,573,551,1
288,11.520,11,package,803,220,765,191,841,249,1
288,11.520,12,package,723,400,686,372,760,428,0
288,11.520,13,package,530,520,487,489,573,551,1
289,11.560,11,package,806,220,768,191,844,249,1
289,11.560,12,package,725,400,688,372,762,428,0
289,11.560,13,package,530,520,487,489,573,551,1
290,11.600,11,package,808,220,770,191,846,249,1
290,11.600,12,package,728,400,691,372,765,428,0
290,11.600,13,package,530,520,487,489,573,551,1
291,11.640,11,package,811,220,773,191,849,249,1
291,11.640,12,package,730,400,693,372,767,428,0
291,11.640,13,package,530,520,487,489,573,551,1
292,11.680,11,package,814,220,776,191,852,249,1
292,11.680,12,package,732,400,695,372,769,428,1
292,11.680,13,package,530,520,487,489,573,551,1
293,11.720,11,package,816,220,778,191,854,249,1
293,11.720,12,package,735,400,698,372,772,428,1
293,11.720,13,package,530,520,487,489,573,551,1
294,11.760,11,package,819,220,781,191,857,249,1
294,11.760,12,package,737,400,700,372,774,428,1
294,11.760,13,package,530,520,487,489,573,551,1
295,11.800,11,package,821,220,783,191,859,249,1
295,11.800,12,package,740,400,703,372,777,428,1
295,11.800,13,package,530,520,487,489,573,551,1
296,11.840,11,package,824,220,786,191,862,249,1
296,11.840,12,package,742,400,705,372,779,428,1
296,11.840,13,package,530,520,487,489,573,551,1
297,11.880,11,package,827,220,789,191,865,249,1
297,11.880,12,package,744,400,707,372,781,428,1
297,11.880,13,package,530,520,487,489,573,551,1
298,11.920,11,package,829,220,791,191,867,249,1
298,11.920,12,package,747,400,710,372,784,428,1
298,11.920,13,package,530,520,487,489,573,551,1
299,11.960,11,package,832,220,794,191,870,249,1
299,11.960,12,package,749,400,712,372,786,428,1
299,11.960,13,package,530,520,487,489,573,551,1
300,12.000,11,package,835,220,797,191,873,249,1
300,12.000,12,package,752,400,715,372,789,428,1
300,12.000,13,package,530,520,487,489,573,551,1
301,12.040,11,package,837,220,799,191,875,249,1
301,12.040,12,package,754,400,717,372,791,428,1
301,12.040,13,package,530,520,487,489,573,551,1
302,12.080,11,package,840,220,802,191,878,249,1
302,12.080,12,package,756,400,719,372,793,428,1
302,12.080,13,package,530,520,487,489,573,551,1
303,12.120,11,package,842,220,804,191,880,249,1
303,12.120,12,package,759,400,722,372,796,428,1
303,12.120,13,package,530,520,487,489,573,551,1
304,12.160,11,package,845,220,807,191,883,249,1
304,12.160,12,package,761,400,724,372,798,428,1
304,12.160,13,package,530,520,487,489,573,551,1
305,12.200,11,package,848,220,810,191,886,249,1
305,12.200,12,package,764,400,727,372,801,428,1
305,12.200,13,package,530,520,487,489,573,551,1
306,12.240,11,package,850,220,812,191,888,249,1
306,12.240,12,package,766,400,729,372,803,428,1
306,12.240,13,package,530,520,487,489,573,551,1
307,12.280,11,package,853,220,815,191,891,249,1
307,12.280,12,package,768,400,731,372,805,428,1
307,12.280,13,package,530,520,487,489,573,551,1
308,12.320,11,package,855,220,817,191,893,249,1
308,12.320,12,package,771,400,734,372,808,428,1
308,12.320,13,package,530,520,487,489,573,551,1
309,12.360,11,package,858,220,820,191,896,249,1
309,12.360,12,package,773,400,736,372,810,428,1
309,12.360,13,package,530,520,487,489,573,551,1
310,12.400,11,package,861,220,823,191,899,249,1
310,12.400,12,package,776,400,739,372,813,428,1
310,12.400,13,package,530,520,487,489,573,551,1
311,12.440,11,package,863,220,825,191,901,249,1
311,12.440,12,package,778,400,741,372,815,428,1
311,12.440,13,package,530,520,487,489,573,551,1
312,12.480,11,package,866,220,828,191,904,249,1
312,12.480,12,package,780,400,743,372,817,428,1
312,12.480,13,package,530,520,487,489,573,551,1
313,12.520,11,package,868,220,830,191,906,249,1
313,12.520,12,package,783,400,746,372,820,428,1
313,12.520,13,package,530,520,487,489,573,551,1
314,12.560,11,package,871,220,833,191,909,249,1
314,12.560,12,package,785,400,748,372,822,428,1
314,12.560,13,package,530,520,487,489,573,551,1
315,12.600,11,package,874,220,836,191,912,249,1
315,12.600,12,package,788,400,751,372,825,428,1
315,12.600,13,package,530,520,487,489,573,551,1
316,12.640,11,package,876,220,838,191,914,249,1
316,12.640,12,package,790,400,753,372,827,428,1
316,12.640,13,package,530,520,487,489,573,551,1
317,12.680,11,package,879,220,841,191,917,249,1
317,12.680,12,package,792,400,755,372,829,428,1
317,12.680,13,package,530,520,487,489,573,551,1
318,12.720,11,package,882,220,844,191,920,249,1
318,12.720,12,package,795,400,758,372,832,428,1
318,12.720,13,package,530,520,487,489,573,551,1
319,12.760,11,package,884,220,846,191,922,249,1
319,12.760,12,package,797,400,760,372,834,428,1
319,12.760,13,package,530,520,487,489,573,551,1
320,12.800,11,package,887,220,849,191,925,249,1
320,12.800,12,package,800,400,763,372,837,428,1
320,12.800,13,package,530,520,487,489,573,551,1
321,12.840,11,package,889,220,851,191,927,249,1
321,12.840,12,package,797,400,760,372,834,428,1
321,12.840,13,package,530,520,487,489,573,551,1
322,12.880,11,package,892,220,854,191,930,249,1
322,12.880,12,package,794,400,757,372,831,428,1
322,12.880,13,package,530,520,487,489,573,551,1
323,12.920,11,package,895,220,857,191,933,249,1
323,12.920,12,package,791,400,754,372,828,428,1
323,12.920,13,package,530,520,487,489,573,551,1
324,12.960,11,package,897,220,859,191,935,249,1
324,12.960,12,package,789,400,752,372,826,428,1
324,12.960,13,package,530,520,487,489,573,551,1
325,13.000,11,package,900,220,862,191,938,249,1
325,13.000,12,package,786,400,749,372,823,428,1
325,13.000,13,package,530,520,487,489,573,551,1
326,13.040,11,package,902,220,864,191,940,249,1
326,13.040,12,package,783,400,746,372,820,428,1
326,13.040,13,package,530,520,487,489,573,551,1
327,13.080,11,package,905,220,867,191,943,249,1
327,13.080,12,package,781,400,744,372,818,428,1
327,13.080,13,package,530,520,487,489,573,551,1
328,13.120,11,package,908,220,870,191,946,249,1
328,13.120,12,package,778,400,741,372,815,428,1
328,13.120,13,package,530,520,487,489,573,551,1
329,13.160,11,package,910,220,872,191,948,249,1
329,13.160,12,package,775,400,738,372,812,428,1
329,13.160,13,package,530,520,487,489,573,551,1
330,13.200,11,package,913,220,875,191,951,249,1
330,13.200,12,package,772,400,735,372,809,428,1
330,13.200,13,package,530,520,487,489,573,551,1
331,13.240,11,package,915,220,877,191,953,249,1
331,13.240,12,package,770,400,733,372,807,428,1
331,13.240,13,package,530,520,487,489,573,551,1
332,13.280,11,package,918,220,880,191,956,249,1
332,13.280,12,package,767,400,730,372,804,428,1
332,13.280,13,package,530,520,487,489,573,551,1
333,13.320,11,package,921,220,883,191,959,249,1
333,13.320,12,package,764,400,727,372,801,428,1
333,13.320,13,package,530,520,487,489,573,551,1
334,13.360,11,package,923,220,885,191,961,249,1
334,13.360,12,package,762,400,725,372,799,428,1
334,13.360,13,package,530,520,487,489,573,551,1
335,13.400,11,package,926,220,888,191,964,249,1
335,13.400,12,package,759,400,722,372,796,428,1
335,13.400,13,package,530,520,487,489,573,551,1
336,13.440,11,package,929,220,891,191,967,249,1
336,13.440,12,package,756,400,719,372,793,428,1
336,13.440,13,package,530,520,487,489,573,551,1
337,13.480,11,package,931,220,893,191,969,249,1
337,13.480,12,package,753,400,716,372,790,428,1
337,13.480,13,package,530,520,487,489,573,551,1
338,13.520,11,package,934,220,896,191,972,249,1
338,13.520,12,package,751,400,714,372,788,428,1
338,13.520,13,package,530,520,487,489,573,551,1
339,13.560,11,package,936,220,898,191,974,249,1
339,13.560,12,package,748,400,711,372,785,428,1
339,13.560,13,package,530,520,487,489,573,551,1
340,13.600,11,package,939,220,901,191,977,249,1
340,13.600,12,package,745,400,708,372,782,428,1
340,13.600,13,package,530,520,487,489,573,551,1
341,13.640,11,package,942,220,904,191,980,249,1
341,13.640,12,package,743,400,706,372,780,428,1
341,13.640,13,package,530,520,487,489,573,551,1
342,13.680,11,package,944,220,906,191,982,249,1
342,13.680,12,package,740,400,703,372,777,428,1
342,13.680,13,package,530,520,487,489,573,551,1
343,13.720,11,package,947,220,909,191,985,249,1
343,13.720,12,package,737,400,700,372,774,428,1
343,13.720,13,package,530,520,487,489,573,551,1
344,13.760,11,package,949,220,911,191,987,249,1
344,13.760,12,package,735,400,698,372,772,428,1
344,13.760,13,package,530,520,487,489,573,551,1
345,13.800,11,package,952,220,914,191,990,249,1
345,13.800,12,package,732,400,695,372,769,428,1
345,13.800,13,package,530,520,487,489,573,551,1
346,13.840,11,package,955,220,917,191,993,249,1
346,13.840,12,package,729,400,692,372,766,428,0
346,13.840,13,package,530,520,487,489,573,551,1
347,13.880,11,package,957,220,919,191,995,249,1
347,13.880,12,package,726,400,689,372,763,428,0
347,13.880,13,package,530,520,487,489,573,551,1
348,13.920,11,package,960,220,922,191,998,249,1
348,13.920,12,package,724,400,687,372,761,428,0
348,13.920,13,package,530,520,487,489,573,551,1
349,13.960,11,package,962,220,924,191,1000,249,1
349,13.960,12,package,721,400,684,372,758,428,0
349,13.960,13,package,530,520,487,489,573,551,1
350,14.000,11,package,965,220,927,191,1003,249,1
350,14.000,12,package,718,400,681,372,755,428,0
350,14.000,13,package,530,520,487,489,573,551,1
351,14.040,11,package,968,220,930,191,1006,249,1
351,14.040,12,package,716,400,679,372,753,428,0
351,14.040,13,package,530,520,487,489,573,551,1
352,14.080,11,package,970,220,932,191,1008,249,1
352,14.080,12,package,713,400,676,372,750,428,0
352,14.080,13,package,530,520,487,489,573,551,1
353,14.120,11,package,973,220,935,191,1011,249,1
353,14.120,12,package,710,400,673,372,747,428,0
353,14.120,13,package,530,520,487,489,573,551,1
354,14.160,11,package,976,220,938,191,1014,249,1
354,14.160,12,package,707,400,670,372,744,428,0
354,14.160,13,package,530,520,487,489,573,551,1
355,14.200,11,package,978,220,940,191,1016,249,1
355,14.200,12,package,705,400,668,372,742,428,0
355,14.200,13,package,530,520,487,489,573,551,1
356,14.240,11,package,981,220,943,191,1019,249,1
356,14.240,12,package,702,400,665,372,739,428,0
356,14.240,13,package,530,520,487,489,573,551,1
357,14.280,11,package,983,220,945,191,1021,249,1
357,14.280,12,package,699,400,662,372,736,428,0
357,14.280,13,package,530,520,487,489,573,551,1
358,14.320,11,package,986,220,948,191,1024,249,1
358,14.320,12,package,697,400,660,372,734,428,0
358,14.320,13,package,530,520,487,489,573,551,1
359,14.360,11,package,989,220,951,191,1027,249,1
359,14.360,12,package,694,400,657,372,731,428,0
359,14.360,13,package,530,520,487,489,573,551,1
360,14.400,11,package,991,220,953,191,1029,249,1
360,14.400,12,package,691,400,654,372,728,428,0
360,14.400,13,package,530,520,487,489,573,551,1
361,14.440,11,package,994,220,956,191,1032,249,1
361,14.440,12,package,688,400,651,372,725,428,0
361,14.440,13,package,532,520,489,489,575,551,1
362,14.480,11,package,996,220,958,191,1034,249,1
362,14.480,12,package,686,400,649,372,723,428,0
362,14.480,13,package,534,520,491,489,577,551,1
363,14.520,11,package,999,220,961,191,1037,249,1
363,14.520,12,package,683,400,646,372,720,428,0
363,14.520,13,package,536,520,493,489,579,551,1
364,14.560,11,package,1002,220,964,191,1040,249,1
364,14.560,12,package,680,400,643,372,717,428,0
364,14.560,13,package,539,520,496,489,582,551,1
365,14.600,11,package,1004,220,966,191,1042,249,1
365,14.600,12,package,678,400,641,372,715,428,0
365,14.600,13,package,541,520,498,489,584,551,1
366,14.640,11,package,1007,220,969,191,1045,249,1
366,14.640,12,package,675,400,638,372,712,428,0
366,14.640,13,package,543,520,500,489,586,551,1
367,14.680,11,package,1009,220,971,191,1047,249,1
367,14.680,12,package,672,400,635,372,709,428,0
367,14.680,13,package,546,520,503,489,589,551,1
368,14.720,11,package,1012,220,974,191,1050,249,1
368,14.720,12,package,670,400,633,372,707,428,0
368,14.720,13,package,548,520,505,489,591,551,1
369,14.760,11,package,1015,220,977,191,1053,249,1
369,14.760,12,package,667,400,630,372,704,428,0
369,14.760,13,package,550,520,507,489,593,551,1
370,14.800,11,package,1017,220,979,191,1055,249,1
370,14.800,12,package,664,400,627,372,701,428,0
370,14.800,13,package,552,520,509,489,595,551,1
371,14.840,11,package,1020,220,982,191,1058,249,1
371,14.840,12,package,661,400,624,372,698,428,0
371,14.840,13,package,555,520,512,489,598,551,1
372,14.880,11,package,1023,220,985,191,1061,249,1
372,14.880,12,package,659,400,622,372,696,428,0
372,14.880,13,package,557,520,514,489,600,551,1
373,14.920,11,package,1025,220,987,191,1063,249,1
373,14.920,12,package,656,400,619,372,693,428,0
373,14.920,13,package,559,520,516,489,602,551,1
374,14.960,11,package,1028,220,990,191,1066,249,1
374,14.960,12,package,653,400,616,372,690,428,0
374,14.960,13,package,562,520,519,489,605,551,0
375,15.000,11,package,1030,220,992,191,1068,249,1
375,15.000,12,package,651,400,614,372,688,428,0
375,15.000,13,package,564,520,521,489,607,551,0
376,15.040,11,package,1033,220,995,191,1071,249,1
376,15.040,12,package,648,400,611,372,685,428,0
376,15.040,13,package,566,520,523,489,609,551,0
377,15.080,11,package,1036,220,998,191,1074,249,1
377,15.080,12,package,645,400,608,372,682,428,0
377,15.080,13,package,568,520,525,489,611,551,0
378,15.120,11,package,1038,220,1000,191,1076,249,1
378,15.120,12,package,642,400,605,372,679,428,0
378,15.120,13,package,571,520,528,489,614,551,0
379,15.160,11,package,1041,220,1003,191,1079,249,1
379,15.160,12,package,640,400,603,372,677,428,0
379,15.160,13,package,573,520,530,489,616,551,0
380,15.200,11,package,1043,220,1005,191,1081,249,1
380,15.200,12,package,637,400,600,372,674,428,0
380,15.200,13,package,575,520,532,489,618,551,0
381,15.240,11,package,1046,220,1008,191,1084,249,1
381,15.240,12,package,634,400,597,372,671,428,0
381,15.240,13,package,578,520,535,489,621,551,0
382,15.280,11,package,1049,220,1011,191,1087,249,1
382,15.280,12,package,632,400,595,372,669,428,0
382,15.280,13,package,580,520,537,489,623,551,0
383,15.320,11,package,1051,220,1013,191,1089,249,1
383,15.320,12,package,629,400,592,372,666,428,0
383,15.320,13,package,582,520,539,489,625,551,0
384,15.360,11,package,1054,220,1016,191,1092,249,1
384,15.360,12,package,626,400,589,372,663,428,0
384,15.360,13,package,585,520,542,489,628,551,0
385,15.400,11,package,1056,220,1018,191,1094,249,1
385,15.400,12,package,623,400,586,372,660,428,0
385,15.400,13,package,587,520,544,489,630,551,0
386,15.440,11,package,1059,220,1021,191,1097,249,1
386,15.440,12,package,621,400,584,372,658,428,0
386,15.440,13,package,589,520,546,489,632,551,0
387,15.480,11,package,1062,220,1024,191,1100,249,1
387,15.480,12,package,618,400,581,372,655,428,0
387,15.480,13,package,591,520,548,489,634,551,0
388,15.520,11,package,1064,220,1026,191,1102,249,1
388,15.520,12,package,615,400,578,372,652,428,0
388,15.520,13,package,594,520,551,489,637,551,0
389,15.560,11,package,1067,220,1029,191,1105,249,1
389,15.560,12,package,613,400,576,372,650,428,0
389,15.560,13,package,596,520,553,489,639,551,0
390,15.600,11,package,1070,220,1032,191,1108,249,1
390,15.600,12,package,610,400,573,372,647,428,0
390,15.600,13,package,598,520,555,489,641,551,0
391,15.640,12,package,607,400,570,372,644,428,0
391,15.640,13,package,601,520,558,489,644,551,0
392,15.680,12,package,605,400,568,372,642,428,0
392,15.680,13,package,603,520,560,489,646,551,0
393,15.720,12,package,602,400,565,372,639,428,0
393,15.720,13,package,605,520,562,489,648,551,0
394,15.760,12,package,599,400,562,372,636,428,0
394,15.760,13,package,607,520,564,489,650,551,0
395,15.800,12,package,596,400,559,372,633,428,0
395,15.800,13,package,610,520,567,489,653,551,0
396,15.840,12,package,594,400,557,372,631,428,0
396,15.840,13,package,612,520,569,489,655,551,0
397,15.880,12,package,591,400,554,372,628,428,0
397,15.880,13,package,614,520,571,489,657,551,0
398,15.920,12,package,588,400,551,372,625,428,0
398,15.920,13,package,617,520,574,489,660,551,0
399,15.960,12,package,586,400,549,372,623,428,0
399,15.960,13,package,619,520,576,489,662,551,0
400,16.000,12,package,583,400,546,372,620,428,0
400,16.000,13,package,621,520,578,489,664,551,0
401,16.040,12,package,580,400,543,372,617,428,0
401,16.040,13,package,623,520,580,489,666,551,0
402,16.080,12,package,577,400,540,372,614,428,0
402,16.080,13,package,626,520,583,489,669,551,0
403,16.120,12,package,575,400,538,372,612,428,0
403,16.120,13,package,628,520,585,489,671,551,0
404,16.160,12,package,572,400,535,372,609,428,0
404,16.160,13,package,630,520,587,489,673,551,0
405,16.200,12,package,569,400,532,372,606,428,0
405,16.200,13,package,633,520,590,489,676,551,0
406,16.240,12,package,567,400,530,372,604,428,0
406,16.240,13,package,635,520,592,489,678,551,0
407,16.280,12,package,564,400,527,372,601,428,0
407,16.280,13,package,637,520,594,489,680,551,0
408,16.320,12,package,561,400,524,372,598,428,0
408,16.320,13,package,640,520,597,489,683,551,0
409,16.360,12,package,558,400,521,372,595,428,1
409,16.360,13,package,642,520,599,489,685,551,0
410,16.400,12,package,556,400,519,372,593,428,1
410,16.400,13,package,644,520,601,489,687,551,0
411,16.440,12,package,553,400,516,372,590,428,1
411,16.440,13,package,646,520,603,489,689,551,0
412,16.480,12,package,550,400,513,372,587,428,1
412,16.480,13,package,649,520,606,489,692,551,0
413,16.520,12,package,548,400,511,372,585,428,1
413,16.520,13,package,651,520,608,489,694,551,0
414,16.560,12,package,545,400,508,372,582,428,1
414,16.560,13,package,653,520,610,489,696,551,0
415,16.600,12,package,542,400,505,372,579,428,1
415,16.600,13,package,656,520,613,489,699,551,0
416,16.640,12,package,540,400,503,372,577,428,1
416,16.640,13,package,658,520,615,489,701,551,0
417,16.680,12,package,537,400,500,372,574,428,1
417,16.680,13,package,660,520,617,489,703,551,0
418,16.720,12,package,534,400,497,372,571,428,1
418,16.720,13,package,662,520,619,489,705,551,0
419,16.760,12,package,531,400,494,372,568,428,1
419,16.760,13,package,665,520,622,489,708,551,0
420,16.800,12,package,529,400,492,372,566,428,1
420,16.800,13,package,667,520,624,489,710,551,0
421,16.840,12,package,526,400,489,372,563,428,1
421,16.840,13,package,669,520,626,489,712,551,0
422,16.880,12,package,523,400,486,372,560,428,1
422,16.880,13,package,672,520,629,489,715,551,0
423,16.920,12,package,521,400,484,372,558,428,1
423,16.920,13,package,674,520,631,489,717,551,0
424,16.960,12,package,518,400,481,372,555,428,1
424,16.960,13,package,676,520,633,489,719,551,0
425,17.000,12,package,515,400,478,372,552,428,1
425,17.000,13,package,678,520,635,489,721,551,0
426,17.040,12,package,512,400,475,372,549,428,1
426,17.040,13,package,681,520,638,489,724,551,0
427,17.080,12,package,510,400,473,372,547,428,1
427,17.080,13,package,683,520,640,489,726,551,0
428,17.120,12,package,507,400,470,372,544,428,1
428,17.120,13,package,685,520,642,489,728,551,0
429,17.160,12,package,504,400,467,372,541,428,1
429,17.160,13,package,688,520,645,489,731,551,0
430,17.200,12,package,502,400,465,372,539,428,1
430,17.200,13,package,690,520,647,489,733,551,0
431,17.240,12,package,499,400,462,372,536,428,1
431,17.240,13,package,692,520,649,489,735,551,0
432,17.280,12,package,496,400,459,372,533,428,1
432,17.280,13,package,695,520,652,489,738,551,0
433,17.320,12,package,493,400,456,372,530,428,1
433,17.320,13,package,697,520,654,489,740,551,0
434,17.360,12,package,491,400,454,372,528,428,1
434,17.360,13,package,699,520,656,489,742,551,0
435,17.400,12,package,488,400,451,372,525,428,1
435,17.400,13,package,701,520,658,489,744,551,0
436,17.440,12,package,485,400,448,372,522,428,1
436,17.440,13,package,704,520,661,489,747,551,0
437,17.480,12,package,483,400,446,372,520,428,1
437,17.480,13,package,706,520,663,489,749,551,0
438,17.520,12,package,480,400,443,372,517,428,1
438,17.520,13,package,708,520,665,489,751,551,0
439,17.560,12,package,477,400,440,372,514,428,1
439,17.560,13,package,711,520,668,489,754,551,0
440,17.600,12,package,475,400,438,372,512,428,1
440,17.600,13,package,713,520,670,489,756,551,0
441,17.640,12,package,472,400,435,372,509,428,1
441,17.640,13,package,715,520,672,489,758,551,0
442,17.680,12,package,469,400,432,372,506,428,1
442,17.680,13,package,717,520,674,489,760,551,0
443,17.720,12,package,466,400,429,372,503,428,1
443,17.720,13,package,720,520,677,489,763,551,0
444,17.760,12,package,464,400,427,372,501,428,1
444,17.760,13,package,722,520,679,489,765,551,0
445,17.800,12,package,461,400,424,372,498,428,1
445,17.800,13,package,724,520,681,489,767,551,0
446,17.840,12,package,458,400,421,372,495,428,1
446,17.840,13,package,727,520,684,489,770,551,0
447,17.880,12,package,456,400,419,372,493,428,1
447,17.880,13,package,729,520,686,489,772,551,0
448,17.920,12,package,453,400,416,372,490,428,1
448,17.920,13,package,731,520,688,489,774,551,1
449,17.960,12,package,450,400,413,372,487,428,1
449,17.960,13,package,733,520,690,489,776,551,1
450,18.000,12,package,447,400,410,372,484,428,1
450,18.000,13,package,736,520,693,489,779,551,1
451,18.040,12,package,445,400,408,372,482,428,1
451,18.040,13,package,738,520,695,489,781,551,1
452,18.080,12,package,442,400,405,372,479,428,1
452,18.080,13,package,740,520,697,489,783,551,1
453,18.120,12,package,439,400,402,372,476,428,1
453,18.120,13,package,743,520,700,489,786,551,1
454,18.160,12,package,437,400,400,372,474,428,1
454,18.160,13,package,745,520,702,489,788,551,1
455,18.200,12,package,434,400,397,372,471,428,1
455,18.200,13,package,747,520,704,489,790,551,1
456,18.240,12,package,431,400,394,372,468,428,1
456,18.240,13,package,750,520,707,489,793,551,1
457,18.280,12,package,428,400,391,372,465,428,1
457,18.280,13,package,752,520,709,489,795,551,1
458,18.320,12,package,426,400,389,372,463,428,1
458,18.320,13,package,754,520,711,489,797,551,1
459,18.360,12,package,423,400,386,372,460,428,1
459,18.360,13,package,756,520,713,489,799,551,1
460,18.400,12,package,420,400,383,372,457,428,1
460,18.400,13,package,759,520,716,489,802,551,1
461,18.440,12,package,418,400,381,372,455,428,1
461,18.440,13,package,761,520,718,489,804,551,1
462,18.480,12,package,415,400,378,372,452,428,1
462,18.480,13,package,763,520,720,489,806,551,1
463,18.520,12,package,412,400,375,372,449,428,1
463,18.520,13,package,766,520,723,489,809,551,1
464,18.560,12,package,410,400,373,372,447,428,1
464,18.560,13,package,768,520,725,489,811,551,1
465,18.600,12,package,407,400,370,372,444,428,1
465,18.600,13,package,770,520,727,489,813,551,1
466,18.640,12,package,404,400,367,372,441,428,1
466,18.640,13,package,772,520,729,489,815,551,1
467,18.680,12,package,401,400,364,372,438,428,1
467,18.680,13,package,775,520,732,489,818,551,1
468,18.720,12,package,399,400,362,372,436,428,1
468,18.720,13,package,777,520,734,489,820,551,1
469,18.760,12,package,396,400,359,372,433,428,1
469,18.760,13,package,779,520,736,489,822,551,1
470,18.800,12,package,393,400,356,372,430,428,1
470,18.800,13,package,782,520,739,489,825,551,1
471,18.840,12,package,391,400,354,372,428,428,1
471,18.840,13,package,784,520,741,489,827,551,1
472,18.880,12,package,388,400,351,372,425,428,1
472,18.880,13,package,786,520,743,489,829,551,1
473,18.920,12,package,385,400,348,372,422,428,1
473,18.920,13,package,788,520,745,489,831,551,1
474,18.960,12,package,382,400,345,372,419,428,1
474,18.960,13,package,791,520,748,489,834,551,1
475,19.000,12,package,380,400,343,372,417,428,1
475,19.000,13,package,793,520,750,489,836,551,1
476,19.040,12,package,377,400,340,372,414,428,1
476,19.040,13,package,795,520,752,489,838,551,1
