frame,time_seconds,object_id,class,cx,cy,x1,y1,x2,y2,visible
276,11.040,33,package,575,490,540,463,610,517,1
277,11.080,31,package,600,230,563,202,637,258,1
277,11.080,32,package,650,360,611,330,689,390,1
277,11.080,33,package,578,490,543,463,613,517,1
278,11.120,31,package,600,230,563,202,637,258,1
278,11.120,32,package,650,360,611,330,689,390,1
278,11.120,33,package,582,490,547,463,617,517,1
279,11.160,31,package,600,230,563,202,637,258,1
279,11.160,32,package,650,360,611,330,689,390,1
279,11.160,33,package,585,490,550,463,620,517,1
280,11.200,31,package,600,230,563,202,637,258,1
280,11.200,32,package,650,360,611,330,689,390,1
280,11.200,33,package,588,490,553,463,623,517,1
281,11.240,31,package,600,230,563,202,637,258,1
281,11.240,32,package,650,360,611,330,689,390,1
281,11.240,33,package,592,490,557,463,627,517,1
282,11.280,31,package,600,230,563,202,637,258,1
282,11.280,32,package,650,360,611,330,689,390,1
282,11.280,33,package,595,490,560,463,630,517,1
283,11.320,31,package,600,230,563,202,637,258,1
283,11.320,32,package,650,360,611,330,689,390,1
283,11.320,33,package,598,490,563,463,633,517,1
284,11.360,31,package,600,230,563,202,637,258,1
284,11.360,32,package,650,360,611,330,689,390,1
284,11.360,33,package,602,490,567,463,637,517,1
285,11.400,31,package,600,230,563,202,637,258,1
285,11.400,32,package,650,360,611,330,689,390,1
285,11.400,33,package,605,490,570,463,640,517,1
286,11.440,31,package,600,230,563,202,637,258,1
286,11.440,32,package,650,360,611,330,689,390,1
286,11.440,33,package,609,490,574,463,644,517,1
287,11.480,31,package,600,230,563,202,637,258,1
287,11.480,32,package,650,360,611,330,689,390,1
287,11.480,33,package,612,490,577,463,647,517,1
288,11.520,31,package,600,230,563,202,637,258,1
288,11.520,32,package,650,360,611,330,689,390,1
288,11.520,33,package,615,490,580,463,650,517,1
289,11.560,31,package,600,230,563,202,637,258,1
289,11.560,32,package,650,360,611,330,689,390,1
289,11.560,33,package,619,490,584,463,654,517,1
290,11.600,31,package,600,230,563,202,637,258,1
290,11.600,32,package,650,360,611,330,689,390,1
290,11.600,33,package,622,490,587,463,657,517,1
291,11.640,31,package,600,230,563,202,637,258,1
291,11.640,32,package,650,360,611,330,689,390,1
291,11.640,33,package,625,490,590,463,660,517,1
292,11.680,31,package,600,230,563,202,637,258,1
292,11.680,32,package,650,360,611,330,689,390,1
292,11.680,33,package,629,490,594,463,664,517,1
293,11.720,31,package,600,230,563,202,637,258,1
293,11.720,32,package,650,360,611,330,689,390,1
293,11.720,33,package,632,490,597,463,667,517,1
294,11.760,31,package,600,230,563,202,637,258,1
294,11.760,32,package,650,360,611,330,689,390,1
294,11.760,33,package,636,490,601,463,671,517,1
295,11.800,31,package,600,230,563,202,637,258,1
295,11.800,32,package,650,360,611,330,689,390,1
295,11.800,33,package,639,490,604,463,674,517,1
296,11.840,31,package,600,230,563,202,637,258,1
296,11.840,32,package,650,360,611,330,689,390,1
296,11.840,33,package,642,490,607,463,677,517,1
297,11.880,31,package,600,230,563,202,637,258,1
297,11.880,32,package,650,360,611,330,689,390,1
297,11.880,33,package,646,490,611,463,681,517,1
298,11.920,31,package,600,230,563,202,637,258,1
298,11.920,32,package,650,360,611,330,689,390,1
298,11.920,33,package,649,490,614,463,684,517,1
299,11.960,31,package,600,230,563,202,637,258,1
299,11.960,32,package,650,360,611,330,689,390,1
299,11.960,33,package,652,490,617,463,687,517,1
300,12.000,31,package,600,230,563,202,637,258,1
300,12.000,32,package,650,360,611,330,689,390,1
300,12.000,33,package,656,490,621,463,691,517,1
301,12.040,31,package,600,230,563,202,637,258,1
301,12.040,32,package,650,360,611,330,689,390,1
301,12.040,33,package,659,490,624,463,694,517,1
302,12.080,31,package,600,230,563,202,637,258,1
302,12.080,32,package,650,360,611,330,689,390,1
302,12.080,33,package,663,490,628,463,698,517,1
303,12.120,31,package,600,230,563,202,637,258,1
303,12.120,32,package,650,360,611,330,689,390,1
303,12.120,33,package,666,490,631,463,701,517,1
304,12.160,31,package,600,230,563,202,637,258,1
304,12.160,32,package,650,360,611,330,689,390,1
304,12.160,33,package,669,490,634,463,704,517,1
305,12.200,31,package,600,230,563,202,637,258,1
305,12.200,32,package,650,360,611,330,689,390,1
305,12.200,33,package,673,490,638,463,708,517,1
306,12.240,31,package,600,230,563,202,637,258,1
306,12.240,32,package,650,360,611,330,689,390,1
306,12.240,33,package,676,490,641,463,711,517,1
307,12.280,31,package,600,230,563,202,637,258,1
307,12.280,32,package,650,360,611,330,689,390,1
307,12.280,33,package,679,490,644,463,714,517,1
308,12.320,31,package,600,230,563,202,637,258,1
308,12.320,32,package,650,360,611,330,689,390,1
308,12.320,33,package,683,490,648,463,718,517,1
309,12.360,31,package,600,230,563,202,637,258,1
309,12.360,32,package,650,360,611,330,689,390,1
309,12.360,33,package,686,490,651,463,721,517,1
310,12.400,31,package,600,230,563,202,637,258,1
310,12.400,32,package,650,360,611,330,689,390,1
310,12.400,33,package,690,490,655,463,725,517,1
311,12.440,31,package,600,230,563,202,637,258,1
311,12.440,32,package,650,360,611,330,689,390,1
311,12.440,33,package,690,490,655,463,725,517,1
312,12.480,31,package,600,230,563,202,637,258,1
312,12.480,32,package,650,360,611,330,689,390,1
312,12.480,33,package,690,490,655,463,725,517,1
313,12.520,31,package,600,230,563,202,637,258,1
313,12.520,32,package,650,360,611,330,689,390,1
313,12.520,33,package,690,490,655,463,725,517,1
314,12.560,31,package,600,230,563,202,637,258,1
314,12.560,32,package,650,360,611,330,689,390,1
314,12.560,33,package,690,490,655,463,725,517,1
315,12.600,31,package,600,230,563,202,637,258,1
315,12.600,32,package,650,360,611,330,689,390,1
315,12.600,33,package,690,490,655,463,725,517,1
316,12.640,31,package,600,230,563,202,637,258,1
316,12.640,32,package,650,360,611,330,689,390,1
316,12.640,33,package,690,490,655,463,725,517,1
317,12.680,31,package,600,230,563,202,637,258,1
317,12.680,32,package,650,360,611,330,689,390,1
317,12.680,33,package,690,490,655,463,725,517,1
318,12.720,31,package,600,230,563,202,637,258,1
318,12.720,32,package,650,360,611,330,689,390,1
318,12.720,33,package,690,490,655,463,725,517,1
319,12.760,31,package,600,230,563,202,637,258,1
319,12.760,32,package,650,360,611,330,689,390,1
319,12.760,33,package,690,490,655,463,725,517,1
320,12.800,31,package,600,230,563,202,637,258,1
320,12.800,32,package,650,360,611,330,689,390,1
320,12.800,33,package,690,490,655,463,725,517,1
321,12.840,31,package,600,230,563,202,637,258,1
321,12.840,32,package,650,360,611,330,689,390,1
321,12.840,33,package,690,490,655,463,725,517,1
322,12.880,31,package,600,230,563,202,637,258,1
322,12.880,32,package,650,360,611,330,689,390,1
322,12.880,33,package,690,490,655,463,725,517,1
323,12.920,31,package,600,230,563,202,637,258,1
323,12.920,32,package,650,360,611,330,689,390,1
323,12.920,33,package,690,490,655,463,725,517,1
324,12.960,31,package,600,230,563,202,637,258,1
324,12.960,32,package,650,360,611,330,689,390,1
324,12.960,33,package,690,490,655,463,725,517,1
325,13.000,31,package,600,230,563,202,637,258,1
325,13.000,32,package,650,360,611,330,689,390,1
325,13.000,33,package,690,490,655,463,725,517,1
326,13.040,31,package,600,230,563,202,637,258,1
326,13.040,32,package,650,360,611,330,689,390,1
326,13.040,33,package,690,490,655,463,725,517,1
327,13.080,31,package,600,230,563,202,637,258,1
327,13.080,32,package,650,360,611,330,689,390,1
327,13.080,33,package,690,490,655,463,725,517,1
328,13.120,31,package,600,230,563,202,637,258,1
328,13.120,32,package,650,360,611,330,689,390,1
328,13.120,33,package,690,490,655,463,725,517,1
329,13.160,31,package,600,230,563,202,637,258,1
329,13.160,32,package,650,360,611,330,689,390,1
329,13.160,33,package,690,490,655,463,725,517,1
330,13.200,31,package,600,230,563,202,637,258,1
330,13.200,32,package,650,360,611,330,689,390,1
330,13.200,33,package,690,490,655,463,725,517,1
331,13.240,31,package,600,230,563,202,637,258,1
331,13.240,32,package,650,360,611,330,689,390,1
331,13.240,33,package,690,490,655,463,725,517,1
332,13.280,31,package,600,230,563,202,637,258,1
332,13.280,32,package,650,360,611,330,689,390,1
332,13.280,33,package,690,490,655,463,725,517,1
333,13.320,31,package,600,230,563,202,637,258,1
333,13.320,32,package,650,360,611,330,689,390,1
333,13.320,33,package,690,490,655,463,725,517,1
334,13.360,31,package,600,230,563,202,637,258,1
334,13.360,32,package,650,360,611,330,689,390,1
334,13.360,33,package,690,490,655,463,725,517,1
335,13.400,31,package,600,230,563,202,637,258,1
335,13.400,32,package,650,360,611,330,689,390,1
335,13.400,33,package,690,490,655,463,725,517,1
336,13.440,31,package,600,230,563,202,637,258,1
336,13.440,32,package,650,360,611,330,689,390,1
336,13.440,33,package,690,490,655,463,725,517,1
337,13.480,31,package,600,230,563,202,637,258,1
337,13.480,32,package,650,360,611,330,689,390,1
337,13.480,33,package,690,490,655,463,725,517,1
338,13.520,31,package,600,230,563,202,637,258,1
338,13.520,32,package,650,360,611,330,689,390,1
338,13.520,33,package,690,490,655,463,725,517,1
339,13.560,31,package,600,230,563,202,637,258,1
339,13.560,32,package,650,360,611,330,689,390,1
339,13.560,33,package,690,490,655,463,725,517,1
340,13.600,31,package,600,230,563,202,637,258,1
340,13.600,32,package,650,360,611,330,689,390,1
340,13.600,33,package,690,490,655,463,725,517,1
341,13.640,31,package,602,230,565,202,639,258,1
341,13.640,32,package,650,360,611,330,689,390,1
341,13.640,33,package,690,490,655,463,725,517,1
342,13.680,31,package,605,230,568,202,642,258,1
342,13.680,32,package,650,360,611,330,689,390,1
342,13.680,33,package,690,490,655,463,725,517,1
343,13.720,31,package,608,230,571,202,645,258,1
343,13.720,32,package,650,360,611,330,689,390,1
343,13.720,33,package,690,490,655,463,725,517,1
344,13.760,31,package,610,230,573,202,647,258,1
344,13.760,32,package,650,360,611,330,689,390,1
344,13.760,33,package,690,490,655,463,725,517,1
345,13.800,31,package,613,230,576,202,650,258,1
345,13.800,32,package,650,360,611,330,689,390,1
345,13.800,33,package,690,490,655,463,725,517,1
346,13.840,31,package,616,230,579,202,653,258,1
346,13.840,32,package,650,360,611,330,689,390,1
346,13.840,33,package,690,490,655,463,725,517,1
347,13.880,31,package,618,230,581,202,655,258,1
347,13.880,32,package,650,360,611,330,689,390,1
347,13.880,33,package,690,490,655,463,725,517,1
348,13.920,31,package,621,230,584,202,658,258,1
348,13.920,32,package,650,360,611,330,689,390,1
348,13.920,33,package,690,490,655,463,725,517,1
349,13.960,31,package,624,230,587,202,661,258,1
349,13.960,32,package,650,360,611,330,689,390,1
349,13.960,33,package,690,490,655,463,725,517,1
350,14.000,31,package,626,230,589,202,663,258,1
350,14.000,32,package,650,360,611,330,689,390,1
350,14.000,33,package,690,490,655,463,725,517,1
351,14.040,31,package,629,230,592,202,666,258,1
351,14.040,32,package,650,360,611,330,689,390,1
351,14.040,33,package,690,490,655,463,725,517,1
352,14.080,31,package,632,230,595,202,669,258,1
352,14.080,32,package,650,360,611,330,689,390,1
352,14.080,33,package,690,490,655,463,725,517,1
353,14.120,31,package,634,230,597,202,671,258,1
353,14.120,32,package,650,360,611,330,689,390,1
353,14.120,33,package,690,490,655,463,725,517,1
354,14.160,31,package,637,230,600,202,674,258,1
354,14.160,32,package,650,360,611,330,689,390,1
354,14.160,33,package,690,490,655,463,725,517,1
355,14.200,31,package,640,230,603,202,677,258,1
355,14.200,32,package,650,360,611,330,689,390,1
355,14.200,33,package,690,490,655,463,725,517,1
356,14.240,31,package,642,230,605,202,679,258,1
356,14.240,32,package,650,360,611,330,689,390,1
356,14.240,33,package,690,490,655,463,725,517,1
357,14.280,31,package,645,230,608,202,682,258,1
357,14.280,32,package,650,360,611,330,689,390,1
357,14.280,33,package,690,490,655,463,725,517,1
358,14.320,31,package,648,230,611,202,685,258,1
358,14.320,32,package,650,360,611,330,689,390,1
358,14.320,33,package,690,490,655,463,725,517,1
359,14.360,31,package,650,230,613,202,687,258,1
359,14.360,32,package,650,360,611,330,689,390,1
359,14.360,33,package,690,490,655,463,725,517,1
360,14.400,31,package,653,230,616,202,690,258,1
360,14.400,32,package,650,360,611,330,689,390,1
360,14.400,33,package,690,490,655,463,725,517,1
361,14.440,31,package,656,230,619,202,693,258,1
361,14.440,32,package,650,360,611,330,689,390,1
361,14.440,33,package,690,490,655,463,725,517,1
362,14.480,31,package,658,230,621,202,695,258,1
362,14.480,32,package,650,360,611,330,689,390,1
362,14.480,33,package,690,490,655,463,725,517,1
363,14.520,31,package,661,230,624,202,698,258,1
363,14.520,32,package,650,360,611,330,689,390,1
363,14.520,33,package,690,490,655,463,725,517,1
364,14.560,31,package,664,230,627,202,701,258,1
364,14.560,32,package,650,360,611,330,689,390,1
364,14.560,33,package,690,490,655,463,725,517,1
365,14.600,31,package,666,230,629,202,703,258,1
365,14.600,32,package,650,360,611,330,689,390,1
365,14.600,33,package,690,490,655,463,725,517,1
366,14.640,31,package,669,230,632,202,706,258,1
366,14.640,32,package,650,360,611,330,689,390,1
366,14.640,33,package,690,490,655,463,725,517,1
367,14.680,31,package,672,230,635,202,709,258,1
367,14.680,32,package,650,360,611,330,689,390,1
367,14.680,33,package,690,490,655,463,725,517,1
368,14.720,31,package,674,230,637,202,711,258,1
368,14.720,32,package,650,360,611,330,689,390,1
368,14.720,33,package,690,490,655,463,725,517,1
369,14.760,31,package,677,230,640,202,714,258,1
369,14.760,32,package,650,360,611,330,689,390,1
369,14.760,33,package,690,490,655,463,725,517,1
370,14.800,31,package,680,230,643,202,717,258,1
370,14.800,32,package,650,360,611,330,689,390,1
370,14.800,33,package,690,490,655,463,725,517,1
371,14.840,31,package,682,230,645,202,719,258,1
371,14.840,32,package,650,360,611,330,689,390,1
371,14.840,33,package,690,490,655,463,725,517,1
372,14.880,31,package,685,230,648,202,722,258,1
372,14.880,32,package,650,360,611,330,689,390,1
372,14.880,33,package,690,490,655,463,725,517,1
373,14.920,31,package,688,230,651,202,725,258,1
373,14.920,32,package,650,360,611,330,689,390,1
373,14.920,33,package,690,490,655,463,725,517,1
374,14.960,31,package,690,230,653,202,727,258,1
374,14.960,32,package,650,360,611,330,689,390,1
374,14.960,33,package,690,490,655,463,725,517,1
375,15.000,31,package,693,230,656,202,730,258,1
375,15.000,32,package,650,360,611,330,689,390,1
375,15.000,33,package,690,490,655,463,725,517,1
376,15.040,31,package,696,230,659,202,733,258,1
376,15.040,32,package,650,360,611,330,689,390,1
376,15.040,33,package,690,490,655,463,725,517,1
377,15.080,31,package,698,230,661,202,735,258,1
377,15.080,32,package,650,360,611,330,689,390,1
377,15.080,33,package,690,490,655,463,725,517,1
378,15.120,31,package,701,230,664,202,738,258,1
378,15.120,32,package,650,360,611,330,689,390,1
378,15.120,33,package,690,490,655,463,725,517,1
379,15.160,31,package,704,230,667,202,741,258,1
379,15.160,32,package,650,360,611,330,689,390,1
379,15.160,33,package,690,490,655,463,725,517,1
380,15.200,31,package,706,230,669,202,743,258,1
380,15.200,32,package,650,360,611,330,689,390,1
380,15.200,33,package,690,490,655,463,725,517,1
381,15.240,31,package,709,230,672,202,746,258,1
381,15.240,32,package,650,360,611,330,689,390,1
381,15.240,33,package,690,490,655,463,725,517,1
382,15.280,31,package,712,230,675,202,749,258,1
382,15.280,32,package,650,360,611,330,689,390,1
382,15.280,33,package,690,490,655,463,725,517,1
383,15.320,31,package,714,230,677,202,751,258,1
383,15.320,32,package,650,360,611,330,689,390,1
383,15.320,33,package,690,490,655,463,725,517,1
384,15.360,31,package,717,230,680,202,754,258,1
384,15.360,32,package,650,360,611,330,689,390,1
384,15.360,33,package,690,490,655,463,725,517,1
385,15.400,31,package,720,230,683,202,757,258,1
385,15.400,32,package,650,360,611,330,689,390,1
385,15.400,33,package,690,490,655,463,725,517,1
386,15.440,31,package,722,230,685,202,759,258,1
386,15.440,32,package,650,360,611,330,689,390,1
386,15.440,33,package,690,490,655,463,725,517,1
387,15.480,31,package,725,230,688,202,762,258,1
387,15.480,32,package,650,360,611,330,689,390,1
387,15.480,33,package,690,490,655,463,725,517,1
388,15.520,31,package,728,230,691,202,765,258,1
388,15.520,32,package,650,360,611,330,689,390,1
388,15.520,33,package,690,490,655,463,725,517,1
389,15.560,31,package,730,230,693,202,767,258,1
389,15.560,32,package,650,360,611,330,689,390,1
389,15.560,33,package,690,490,655,463,725,517,1
390,15.600,31,package,733,230,696,202,770,258,1
390,15.600,32,package,650,360,611,330,689,390,1
390,15.600,33,package,690,490,655,463,725,517,1
391,15.640,31,package,736,230,699,202,773,258,1
391,15.640,32,package,650,360,611,330,689,390,1
391,15.640,33,package,690,490,655,463,725,517,1
392,15.680,31,package,738,230,701,202,775,258,1
392,15.680,32,package,650,360,611,330,689,390,1
392,15.680,33,package,690,490,655,463,725,517,1
393,15.720,31,package,741,230,704,202,778,258,1
393,15.720,32,package,650,360,611,330,689,390,1
393,15.720,33,package,690,490,655,463,725,517,1
394,15.760,31,package,744,230,707,202,781,258,1
394,15.760,32,package,650,360,611,330,689,390,1
394,15.760,33,package,690,490,655,463,725,517,1
395,15.800,31,package,746,230,709,202,783,258,1
395,15.800,32,package,650,360,611,330,689,390,1
395,15.800,33,package,690,490,655,463,725,517,1
396,15.840,31,package,749,230,712,202,786,258,1
396,15.840,32,package,650,360,611,330,689,390,1
396,15.840,33,package,690,490,655,463,725,517,1
397,15.880,31,package,752,230,715,202,789,258,1
397,15.880,32,package,650,360,611,330,689,390,1
397,15.880,33,package,690,490,655,463,725,517,1
398,15.920,31,package,754,230,717,202,791,258,1
398,15.920,32,package,650,360,611,330,689,390,1
398,15.920,33,package,690,490,655,463,725,517,1
399,15.960,31,package,757,230,720,202,794,258,1
399,15.960,32,package,650,360,611,330,689,390,1
399,15.960,33,package,690,490,655,463,725,517,1
400,16.000,31,package,760,230,723,202,797,258,1
400,16.000,32,package,650,360,611,330,689,390,1
400,16.000,33,package,690,490,655,463,725,517,1
401,16.040,31,package,762,230,725,202,799,258,1
401,16.040,32,package,650,360,611,330,689,390,1
401,16.040,33,package,690,490,655,463,725,517,1
402,16.080,31,package,765,230,728,202,802,258,1
402,16.080,32,package,650,360,611,330,689,390,1
402,16.080,33,package,690,490,655,463,725,517,1
403,16.120,31,package,768,230,731,202,805,258,1
403,16.120,32,package,650,360,611,330,689,390,1
403,16.120,33,package,690,490,655,463,725,517,1
404,16.160,31,package,770,230,733,202,807,258,1
404,16.160,32,package,650,360,611,330,689,390,1
404,16.160,33,package,690,490,655,463,725,517,1
405,16.200,31,package,773,230,736,202,810,258,1
405,16.200,32,package,650,360,611,330,689,390,1
405,16.200,33,package,690,490,655,463,725,517,1
406,16.240,31,package,776,230,739,202,813,258,1
406,16.240,32,package,650,360,611,330,689,390,1
406,16.240,33,package,690,490,655,463,725,517,1
407,16.280,31,package,778,230,741,202,815,258,1
407,16.280,32,package,650,360,611,330,689,390,1
407,16.280,33,package,690,490,655,463,725,517,1
408,16.320,31,package,781,230,744,202,818,258,1
408,16.320,32,package,650,360,611,330,689,390,1
408,16.320,33,package,690,490,655,463,725,517,1
409,16.360,31,package,784,230,747,202,821,258,1
409,16.360,32,package,650,360,611,330,689,390,1
409,16.360,33,package,690,490,655,463,725,517,1
410,16.400,31,package,786,230,749,202,823,258,1
410,16.400,32,package,650,360,611,330,689,390,1
410,16.400,33,package,690,490,655,463,725,517,1
411,16.440,31,package,789,230,752,202,826,258,1
411,16.440,32,package,650,360,611,330,689,390,1
411,16.440,33,package,690,490,655,463,725,517,1
412,16.480,31,package,792,230,755,202,829,258,1
412,16.480,32,package,650,360,611,330,689,390,1
412,16.480,33,package,690,490,655,463,725,517,1
413,16.520,31,package,794,230,757,202,831,258,1
413,16.520,32,package,650,360,611,330,689,390,1
413,16.520,33,package,690,490,655,463,725,517,1
414,16.560,31,package,797,230,760,202,834,258,1
414,16.560,32,package,650,360,611,330,689,390,1
414,16.560,33,package,690,490,655,463,725,517,1
415,16.600,31,package,800,230,763,202,837,258,1
415,16.600,32,package,650,360,611,330,689,390,1
415,16.600,33,package,690,490,655,463,725,517,1
416,16.640,31,package,802,230,765,202,839,258,1
416,16.640,32,package,650,360,611,330,689,390,1
416,16.640,33,package,690,490,655,463,725,517,1
417,16.680,31,package,805,230,768,202,842,258,1
417,16.680,32,package,650,360,611,330,689,390,1
417,16.680,33,package,690,490,655,463,725,517,1
418,16.720,31,package,808,230,771,202,845,258,1
418,16.720,32,package,650,360,611,330,689,390,1
418,16.720,33,package,690,490,655,463,725,517,1
419,16.760,31,package,810,230,773,202,847,258,1
419,16.760,32,package,650,360,611,330,689,390,1
419,16.760,33,package,690,490,655,463,725,517,1
420,16.800,31,package,813,230,776,202,850,258,1
420,16.800,32,package,650,360,611,330,689,390,1
420,16.800,33,package,690,490,655,463,725,517,1
421,16.840,31,package,816,230,779,202,853,258,1
421,16.840,32,package,652,360,613,330,691,390,1
421,16.840,33,package,690,490,655,463,725,517,1
422,16.880,31,package,818,230,781,202,855,258,1
422,16.880,32,package,654,360,615,330,693,390,1
422,16.880,33,package,690,490,655,463,725,517,1
423,16.920,31,package,821,230,784,202,858,258,1
423,16.920,32,package,656,360,617,330,695,390,1
423,16.920,33,package,690,490,655,463,725,517,1
424,16.960,31,package,824,230,787,202,861,258,1
424,16.960,32,package,659,360,620,330,698,390,1
424,16.960,33,package,690,490,655,463,725,517,1
425,17.000,31,package,826,230,789,202,863,258,1
425,17.000,32,package,661,360,622,330,700,390,1
425,17.000,33,package,690,490,655,463,725,517,1
426,17.040,31,package,829,230,792,202,866,258,1
426,17.040,32,package,663,360,624,330,702,390,1
426,17.040,33,package,690,490,655,463,725,517,1
427,17.080,31,package,832,230,795,202,869,258,1
427,17.080,32,package,665,360,626,330,704,390,1
427,17.080,33,package,690,490,655,463,725,517,1
428,17.120,31,package,834,230,797,202,871,258,1
428,17.120,32,package,668,360,629,330,707,390,1
428,17.120,33,package,690,490,655,463,725,517,1
429,17.160,31,package,837,230,800,202,874,258,1
429,17.160,32,package,670,360,631,330,709,390,1
429,17.160,33,package,690,490,655,463,725,517,1
430,17.200,31,package,840,230,803,202,877,258,1
430,17.200,32,package,672,360,633,330,711,390,1
430,17.200,33,package,690,490,655,463,725,517,1
431,17.240,31,package,842,230,805,202,879,258,1
431,17.240,32,package,674,360,635,330,713,390,1
431,17.240,33,package,690,490,655,463,725,517,1
432,17.280,31,package,845,230,808,202,882,258,1
432,17.280,32,package,677,360,638,330,716,390,1
432,17.280,33,package,690,490,655,463,725,517,1
433,17.320,31,package,848,230,811,202,885,258,1
433,17.320,32,package,679,360,640,330,718,390,1
433,17.320,33,package,690,490,655,463,725,517,1
434,17.360,31,package,850,230,813,202,887,258,1
434,17.360,32,package,681,360,642,330,720,390,1
434,17.360,33,package,690,490,655,463,725,517,1
435,17.400,31,package,853,230,816,202,890,258,1
435,17.400,32,package,683,360,644,330,722,390,1
435,17.400,33,package,690,490,655,463,725,517,1
436,17.440,31,package,856,230,819,202,893,258,1
436,17.440,32,package,686,360,647,330,725,390,1
436,17.440,33,package,690,490,655,463,725,517,1
437,17.480,31,package,858,230,821,202,895,258,1
437,17.480,32,package,688,360,649,330,727,390,1
437,17.480,33,package,690,490,655,463,725,517,1
438,17.520,31,package,861,230,824,202,898,258,1
438,17.520,32,package,690,360,651,330,729,390,1
438,17.520,33,package,690,490,655,463,725,517,1
439,17.560,31,package,864,230,827,202,901,258,1
439,17.560,32,package,693,360,654,330,732,390,1
439,17.560,33,package,690,490,655,463,725,517,1
440,17.600,31,package,866,230,829,202,903,258,1
440,17.600,32,package,695,360,656,330,734,390,1
440,17.600,33,package,690,490,655,463,725,517,1
441,17.640,31,package,869,230,832,202,906,258,1
441,17.640,32,package,697,360,658,330,736,390,1
441,17.640,33,package,690,490,655,463,725,517,1
442,17.680,31,package,872,230,835,202,909,258,1
442,17.680,32,package,699,360,660,330,738,390,1
442,17.680,33,package,690,490,655,463,725,517,1
443,17.720,31,package,874,230,837,202,911,258,1
443,17.720,32,package,702,360,663,330,741,390,1
443,17.720,33,package,690,490,655,463,725,517,1
444,17.760,31,package,877,230,840,202,914,258,1
444,17.760,32,package,704,360,665,330,743,390,1
444,17.760,33,package,690,490,655,463,725,517,1
445,17.800,31,package,880,230,843,202,917,258,1
445,17.800,32,package,706,360,667,330,745,390,1
445,17.800,33,package,690,490,655,463,725,517,1
446,17.840,31,package,882,230,845,202,919,258,1
446,17.840,32,package,708,360,669,330,747,390,1
446,17.840,33,package,690,490,655,463,725,517,1
447,17.880,31,package,885,230,848,202,922,258,1
447,17.880,32,package,711,360,672,330,750,390,1
447,17.880,33,package,690,490,655,463,725,517,1
448,17.920,31,package,888,230,851,202,925,258,1
448,17.920,32,package,713,360,674,330,752,390,1
448,17.920,33,package,690,490,655,463,725,517,1
449,17.960,31,package,890,230,853,202,927,258,1
449,17.960,32,package,715,360,676,330,754,390,1
449,17.960,33,package,690,490,655,463,725,517,1
450,18.000,31,package,893,230,856,202,930,258,1
450,18.000,32,package,717,360,678,330,756,390,1
450,18.000,33,package,690,490,655,463,725,517,1
451,18.040,31,package,896,230,859,202,933,258,1
451,18.040,32,package,720,360,681,330,759,390,1
451,18.040,33,package,690,490,655,463,725,517,1
452,18.080,31,package,898,230,861,202,935,258,1
452,18.080,32,package,722,360,683,330,761,390,1
452,18.080,33,package,690,490,655,463,725,517,1
453,18.120,31,package,901,230,864,202,938,258,1
453,18.120,32,package,724,360,685,330,763,390,1
453,18.120,33,package,690,490,655,463,725,517,1
454,18.160,31,package,904,230,867,202,941,258,1
454,18.160,32,package,726,360,687,330,765,390,1
454,18.160,33,package,690,490,655,463,725,517,1
455,18.200,31,package,906,230,869,202,943,258,1
455,18.200,32,package,729,360,690,330,768,390,1
455,18.200,33,package,690,490,655,463,725,517,1
456,18.240,31,package,909,230,872,202,946,258,1
456,18.240,32,package,731,360,692,330,770,390,1
456,18.240,33,package,690,490,655,463,725,517,1
457,18.280,31,package,912,230,875,202,949,258,1
457,18.280,32,package,733,360,694,330,772,390,1
457,18.280,33,package,690,490,655,463,725,517,1
458,18.320,31,package,914,230,877,202,951,258,1
458,18.320,32,package,736,360,697,330,775,390,1
458,18.320,33,package,690,490,655,463,725,517,1
459,18.360,31,package,917,230,880,202,954,258,1
459,18.360,32,package,738,360,699,330,777,390,1
459,18.360,33,package,690,490,655,463,725,517,1
460,18.400,31,package,920,230,883,202,957,258,1
460,18.400,32,package,740,360,701,330,779,390,1
460,18.400,33,package,690,490,655,463,725,517,1
461,18.440,31,package,922,230,885,202,959,258,1
461,18.440,32,package,742,360,703,330,781,390,1
461,18.440,33,package,690,490,655,463,725,517,1
462,18.480,31,package,925,230,888,202,962,258,1
462,18.480,32,package,745,360,706,330,784,390,1
462,18.480,33,package,690,490,655,463,725,517,1
463,18.520,31,package,928,230,891,202,965,258,1
463,18.520,32,package,747,360,708,330,786,390,1
463,18.520,33,package,690,490,655,463,725,517,1
464,18.560,31,package,930,230,893,202,967,258,1
464,18.560,32,package,749,360,710,330,788,390,1
464,18.560,33,package,690,490,655,463,725,517,1
465,18.600,31,package,933,230,896,202,970,258,1
465,18.600,32,package,751,360,712,330,790,390,1
465,18.600,33,package,690,490,655,463,725,517,1
466,18.640,31,package,936,230,899,202,973,258,1
466,18.640,32,package,754,360,715,330,793,390,1
466,18.640,33,package,690,490,655,463,725,517,1
467,18.680,31,package,938,230,901,202,975,258,1
467,18.680,32,package,756,360,717,330,795,390,1
467,18.680,33,package,690,490,655,463,725,517,1
468,18.720,31,package,941,230,904,202,978,258,1
468,18.720,32,package,758,360,719,330,797,390,1
468,18.720,33,package,690,490,655,463,725,517,1
469,18.760,31,package,944,230,907,202,981,258,1
469,18.760,32,package,760,360,721,330,799,390,1
469,18.760,33,package,690,490,655,463,725,517,1
470,18.800,31,package,946,230,909,202,983,258,1
